article_id,article_has_bias,sentence_text,sentence_has_bias
fox_083,1,"He failed in that today,” said Indivisible co-founder Ezra Levin.",1
fox_083,1,“The big blue wave that Schumer hopes will make him Senate majority leader in 2019 will not build itself.”,0
fox_083,1,"Democracy for America, the political action committee founded by former Democratic presidential candidate Howard Dean, also said: ""If you want to know why we lost in 2016 and why a Democratic wave in 2018 is far from guaranteed … look no further than this weak and profoundly disappointing cave from Senate Democrats.”",1
fox_083,1,"Members of the “No, DREAM, No Deal” began stepping up their calls for Schumer and others to “stand strong” Sunday night, when Senate Majority Leader Mitch McConnell, R-Ky., suggested a compromise had been reached, without offering any solid commitment.",0
fox_083,1,"“When the Democrat filibuster of the government funding bill ends, the serious, bipartisan negotiations that have been going on for months now to resolve our unfinished business -- military spending; disaster relief; healthcare; immigration and border security -- will continue,” he said.",0
fox_083,1,"“Assuming that the government remains open, it would be my intention to proceed to legislation that would address DACA.”",0
fox_083,1,"Schumer, near the time of his announcement Monday, pledged his continued support for DREAMers, tweeting: “Soon, the govt will reopen, and we have a lot to do: #ProtectDreamers.",0
fox_083,1,"Write a budget, Address health care, veterans, disaster relief, pensions & the opioid epidemic.",0
fox_083,1,"The #TrumpShutdown will soon end, but the work goes on.”",0
fox_083,1,"But by the time Republicans had the 60-plus votes, with support from 33 Democrats, the revolt was in full force.",0
fox_083,1,"“Enough is enough,” said Lorella Praeli, director of immigration policy and campaigns at the American Civil Liberties Union.",0
fox_083,1,“We cannot rely on empty promises from those who have already proven to play politics with the lives of Dreamers.,1
fox_083,1,"… Let it be known -- we will be watching, and will make sure voters this November know if their representatives stood for Dreamers or for their deportations.”",0
fox_083,1,The short-term deal now only gives Congress until Feb.,0
fox_083,1,"8 to work out longer-term legislation, and an agreement on immigration.",0
fox_083,1,Trump tweeted Tuesday he's not sure it will happen.,0
fox_083,1,"""Nobody knows for sure that the Republicans & Democrats will be able to reach a deal on DACA by February 8, but everyone will be trying....with a big additional focus put on Military Strength and Border Security.",0
fox_083,1,"The Dems have just learned that a Shutdown is not the answer!"" he said.",0
nyt_083,1,Senate Democrats’ Vote to End Shutdown Infuriates Some on the Left,0
nyt_083,1,"WASHINGTON — The decision by Senate Democrats to end the government shutdown on Monday in exchange for a promised immigration vote enraged liberals, who accused the lawmakers of betrayal and threatened to mount primaries against some of the Democrats who voted yes.",0
nyt_083,1,"Regardless of what happens in the Senate, progressive and immigrant advocacy groups said House Republican leaders will never take up a bill that would offer legal status to young undocumented immigrants brought to the country as children without excruciating concessions on other immigration issues.",0
nyt_083,1,"They accused Senator Chuck Schumer of New York, the Democratic leader, and moderate Democratic senators of capitulating to protect senators up for re-election in November in Republican-leaning states.",0
nyt_083,1,"“They blinked because they’ll always put the party and the success of the party first,” said Representative Luis V.",1
nyt_083,1,"Gutiérrez of Illinois, one of the leading Democratic advocates for immigrants, complaining that Hispanics got short shrift.",0
nyt_083,1,“It’s the one word they know in Spanish: mañana.”,0
nyt_083,1,"The hasty retreat by 33 Senate Democrats was particularly humiliating in the immediate aftermath of the anniversary of the Women’s March, which saw thousands of activists reconvene in cities across the country to protest against President Trump and congressional Republicans.",1
nyt_083,1,Liberal groups such as MoveOn.org began urging members to sign up on Monday for rallies aimed at pressuring Republicans to protect the young undocumented immigrants known as Dreamers.,0
nyt_083,1,"By noon, their own ostensible allies in Congress had buckled.",0
nyt_083,1,"“The grass-roots are rightly furious with a slew of elected Democrats,” said Ben Wikler, the Washington director of MoveOn.org.",0
nyt_083,1,"“In the Obama years, Republicans learned to be more afraid of primary challenges than general elections.",0
nyt_083,1,But Democrats are still operating as though the Tea Party is more powerful than The Resistance.”,0
nyt_083,1,"The anger on the left was reminiscent of conservative unrest that fueled primary race challenges against sitting Republican senators accused of appeasing an opposition president, Barack Obama, and his congressional allies.",0
nyt_083,1,"Mr. Schumer, determined to keep the fissures in his party coalition muted, used a meeting of Senate Democrats before the vote to urge the liberals in his caucus not to criticize those voting to reopen the government, according to one senator who spoke on the condition of anonymity to discuss a private meeting.",0
nyt_083,1,"And for the most part, the liberal senators who opposed the agreement held their fire.",0
nyt_083,1,Democrats have largely avoided the internal insurrections that upended Republicans over the past decade.,0
nyt_083,1,Mr. Schumer is not a figure of derision on the left as Mr. McConnell is on the right.,1
nyt_083,1,And Senate Democrats have crushed most primary election challenges easily.,0
nyt_083,1,Senate leaders have intervened freely in a number of 2018 races — in states like Arizona and Tennessee — to anoint more moderate standard-bearers.,0
nyt_083,1,Former Senator Byron L.,0
nyt_083,1,"Dorgan, Democrat of North Dakota, said Democrats from the more rural states that make up much of the 2018 map would prefer to battle over issues other than immigration.",0
nyt_083,1,"The Obama-era program that protected young undocumented immigrants — Deferred Action for Childhood Arrivals, or DACA — is an important issue, he said, but “it isn’t the bread and butter of successful Democrat politics.”",0
nyt_083,1,"“Our major issues are jobs, Medicare, Medicaid, CHIP, Social Security, infrastructure, supporting domestic programs, clean air, safe drinking water,” Mr. Dorgan said, adding of his conservative-state brethren, “While those Democrats do strongly support DACA, I’m sure they would prefer to be discussing different issues.”",0
nyt_083,1,But the patience of the left may be running thin.,0
nyt_083,1,"By appearing to retreat on Monday, Democrats have stirred new talk on the left about challenging incumbents who had previously given little thought to their own nominations.",0
nyt_083,1,"Faiz Shakir, the political director of the American Civil Liberties Union and an adviser to former Senator Harry Reid of Nevada, said the group and its allies were actively exploring places to intervene in primary elections.",0
nyt_083,1,"Mr. Shakir said of some Democrats that it is an “open question, still, whether they’re going to fight for Dreamers.”",0
