article_id,article_bias,text,discourse_role,prev_discourse_role,next_discourse_role,has_bias,annotations
3db72c86-1db7-48d7-9f89-307e54185b99,center,"I don’t think that’s O.K. You might think it’s O.K. that an associate of the president made direct contact with the G.R.U. through Guccifer 2.0 and WikiLeaks; that is considered a hostile intelligence agency,” Mr. Schiff said, referring to Russian military intelligence and a Russian intelligence hacker.",Distant_Evaluation,Distant_Evaluation,Speech,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,He continued: “You might think that it’s O.K. that the national security-designate secretly conferred with the Russian ambassador about undermining U.S. sanctions.,Speech,Distant_Evaluation,Distant_Evaluation,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,And you might think it’s O.K. he lied about it to the F.B.I. You might say that’s all O.K. You might say that’s just what you need to do to win.,Distant_Evaluation,Speech,Speech,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,But I don’t think it’s O.K. I think it’s immoral.,Speech,Distant_Evaluation,Speech,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,I think it’s unethical.,Speech,Speech,Distant_Evaluation,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,I think it’s unpatriotic.,Distant_Evaluation,Speech,Distant_Evaluation,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,"And yes, I think it’s corrupt.”",Distant_Evaluation,Distant_Evaluation,Distant_Evaluation,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,"Democrats who now control the House say that they will accept Mr. Mueller’s findings, but as Mr. Schiff’s monologue indicated they are increasingly determined not to let go of what they see as a deeply troubling pattern of wrongdoing by Mr. Trump, his businesses and his administration.",Distant_Evaluation,Distant_Evaluation,Distant_Expectations_Consequences,True,"[{'txt': 'monologue', 'bias': 'lex', 'polarity': 'neg', 'target': 'Adam_Schiff', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p17'}]"
3db72c86-1db7-48d7-9f89-307e54185b99,center,"That has in turn enraged Republicans, who have happily embraced what they call Mr. Mueller’s absolution of Mr. Trump.",Distant_Expectations_Consequences,Distant_Evaluation,Distant_Evaluation,True,"[{'txt': 'who have happily embraced what they call Mr. Mueller’s absolution of Mr. Trump', 'bias': 'inf', 'polarity': 'neg', 'target': 'GOP_committee_members', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p18'}]"
3db72c86-1db7-48d7-9f89-307e54185b99,center,"They say Democrats will stop at nothing to ruin his presidency, and bristle at Democrats accusing them of turning a blind eye to the Russian threat.",Distant_Evaluation,Distant_Expectations_Consequences,Distant_Evaluation,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,"And at the center of their wrath is Mr. Schiff, whose doughy-faced demeanor hardly evokes an attack dog.",Distant_Evaluation,Distant_Evaluation,Cause_General,True,"[{'txt': 'whose doughy-faced demeanor hardly evokes an attack dog', 'bias': 'inf', 'polarity': 'neg', 'target': 'Adam_Schiff', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p20'}]"
3db72c86-1db7-48d7-9f89-307e54185b99,center,"“The findings of the special counsel conclusively refute your past and present assertions and have exposed you as having abused your position to knowingly promote false information, having damaged the integrity of this committee, and undermined faith in U.S. government institutions,” Representative K.",Cause_General,Distant_Evaluation,Main,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,"Michael Conaway, Republican of Texas, said to Mr. Schiff.",Main,Cause_General,Speech,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,"Reading from a letter signed by every Republican member of the committee, Mr. Conaway added, “Your actions both past and present are incompatible with your duties as chairman of this committee.”",Speech,Main,Distant_Evaluation,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,"Mr. Trump intervened as well, accusing Mr. Schiff of “knowingly and unlawfully lying and leaking.” He “should be forced to resign from Congress!” the president wrote on Twitter.",Distant_Evaluation,Speech,Distant_Evaluation,True,"[{'txt': '“knowingly and unlawfully lying and leaking.”', 'bias': 'inf', 'polarity': 'neg', 'target': 'Adam_Schiff', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Donald_Trump', 'id': 'p23'}]"
3db72c86-1db7-48d7-9f89-307e54185b99,center,"Mr. Schiff, clearly prepared for the ambush, argued that there was a difference between prosecutors proving a criminal conspiracy and the committee investigating evidence of foreign compromise.",Distant_Evaluation,Distant_Evaluation,Distant_Evaluation,True,"[{'txt': 'ambush', 'bias': 'lex', 'polarity': 'neg', 'target': 'GOP_committee_members', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p25'}]"
3db72c86-1db7-48d7-9f89-307e54185b99,center,"The committee’s own investigative work would go on, he signaled, though outside the hearing room he has indicated that work may well need to shift course once Mr. Mueller’s findings are fully understood.",Distant_Evaluation,Distant_Evaluation,Distant_Expectations_Consequences,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,Democrats backed him.,Distant_Expectations_Consequences,Distant_Evaluation,Cause_General,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,"“History will clarify what has happened,” said Representative Jim Himes, Democrat of Connecticut.",Cause_General,Distant_Expectations_Consequences,Speech,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,"Speaker Nancy Pelosi of California praised Mr. Schiff as “calm, professional, patriotic,” and said his work as the chairman of the committee has been “in stark contrast to the irresponsible and almost criminal behavior of the previous chair of the committee,” Representative Devin Nunes, Republican of California.",Speech,Cause_General,Distant_Evaluation,True,"[{'txt': '“calm, professional, patriotic,”', 'bias': 'inf', 'polarity': 'pos', 'target': 'Adam_Schiff', 'aim': 'dir', 'quote': 'yes', 'speaker': 'other_pro', 'id': 'p29'}, {'txt': '“in stark contrast to the irresponsible and almost criminal behavior of the previous chair of the committee,”', 'bias': 'inf', 'polarity': 'neg', 'target': 'GOP_committee_members', 'aim': 'ind_pro', 'quote': 'yes', 'speaker': 'other_anti', 'id': 'p29'}]"
3db72c86-1db7-48d7-9f89-307e54185b99,center,“What is the president afraid of — that he would go after a chairman of the committee?” she said.,Distant_Evaluation,Speech,Distant_Evaluation,True,"[{'txt': '“What is the president afraid of — that he would go after a chairman of the committee?”', 'bias': 'inf', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'yes', 'speaker': 'other_anti', 'id': 'p30'}]"
3db72c86-1db7-48d7-9f89-307e54185b99,center,“I think they’re just scaredy-cats.,Distant_Evaluation,Distant_Evaluation,Speech,True,"[{'txt': '“I think they’re just scaredy-cats.', 'bias': 'inf', 'polarity': 'neg', 'target': 'GOP_committee_members', 'aim': 'dir', 'quote': 'yes', 'speaker': 'other_anti', 'id': 'p31'}]"
3db72c86-1db7-48d7-9f89-307e54185b99,center,They just don’t know what to do.”,Speech,Distant_Evaluation,Distant_Evaluation,True,"[{'txt': 'They just don’t know what to do.”', 'bias': 'inf', 'polarity': 'neg', 'target': 'GOP_committee_members', 'aim': 'dir', 'quote': 'yes', 'speaker': 'other_anti', 'id': 'p32'}]"
3db72c86-1db7-48d7-9f89-307e54185b99,center,The party gave Mr. Schiff a more formal nod of confidence this week as well.,Distant_Evaluation,Speech,Cause_General,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,"On Wednesday, the Democratic Congressional Campaign Committee, House Democrats’ campaign arm, announced that Mr. Schiff would serve as a key fund-raiser for the caucus’s most vulnerable members to help put together a firewall to project the House majority.",Cause_General,Distant_Evaluation,Main,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,"Out of the glare of the television cameras, Democrats are somewhat more circumspect.",Main,Cause_General,Distant_Evaluation,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,"“In the heat of the political moment just as the Republicans wanted to try to convict Hillary Clinton in the public sphere, Democrats probably contributed to the expectations that the outcome would be worse for the president than it was,” Mr. Himes said in an interview a day ahead of the hearing.",Distant_Evaluation,Main,Speech,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,"Notably sitting out the fight was Mr. Nunes, whom Democrats have accused of many of the same abuses that Republicans accused Mr. Schiff of on Thursday and whose resignation they asked for last year.",Speech,Distant_Evaluation,Cause_General,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,Mr. Nunes’s sustained work last term to scrutinize the origins of the Russia investigation and accuse federal law enforcement officials of acting out of anti-Trump political bias sent convulsions through what in quieter times is one of Congress’s more bipartisan bodies.,Cause_General,Speech,Cause_General,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,"“We should not be used as a platform to spread false information and bizarre conspiracies,” Mr. Nunes said on Thursday in brief remarks before deferring to Mr. Conaway.",Cause_General,Cause_General,Distant_Evaluation,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,"Thursday’s showdown came, ironically enough, during a hearing with four subject experts on “Putin’s Playbook: The Kremlin’s Use of Oligarchs, Money and Intelligence in 2016 and Beyond.” Down the line, the witnesses warned that Vladimir V.",Distant_Evaluation,Cause_General,Main,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,"Putin’s Russia would only grow bolder in its efforts to destabilize western democracies, including the United States.",Main,Distant_Evaluation,Distant_Evaluation,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,"“The bad news is that there is a new ideological fight between Putinism and the West, and it has only just begun,” said Michael McFaul, an ambassador to Moscow under former President Barack Obama.",Distant_Evaluation,Main,Speech,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,"“In my estimation, we as a country are underestimating it.”",Speech,Distant_Evaluation,Distant_Evaluation,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,"The whole episode offered a sharp contrast to the Senate Intelligence Committee, which with a yawning pace and no-leaks team has continued apace with its own Russia investigation.",Distant_Evaluation,Speech,Distant_Evaluation,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,"The committee’s chairman, Senator Richard M.",Distant_Evaluation,Distant_Evaluation,Cause_General,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,"Burr of North Carolina, said this week that he aimed to finish witness interviews in the coming weeks and issue the last in a series of reports on the panel’s findings in the coming months.",Cause_General,Distant_Evaluation,Distant_Expectations_Consequences,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,"On Thursday, as Democrats and Republicans in the House traded recriminations, the Senate panel quietly called back for another interview with Jared Kushner, Mr. Trump’s son-in-law and senior adviser.",Distant_Expectations_Consequences,Cause_General,NONE,False,[]
b9500510-3f10-4330-9bb0-daee08ad4564,liberal,All nine Republican members of the House Intelligence Committee are calling on Rep.,Main,NONE,Distant_Expectations_Consequences,False,[]
b9500510-3f10-4330-9bb0-daee08ad4564,liberal,"Adam Schiff (D-Calif.) to resign as its chairman over his public comments about the Russia investigation, which did not determine that President Donald Trump or anyone on his campaign conspired with Russia to win the 2016 election.",Distant_Expectations_Consequences,Main,Main,False,[]
b9500510-3f10-4330-9bb0-daee08ad4564,liberal,"Schiff has maintained his strong belief that the Trump campaign colluded with Russia, after the nearly two-year probe came to an end last week without directly implicating the president.",Main,Distant_Expectations_Consequences,Distant_Evaluation,False,[]
b9500510-3f10-4330-9bb0-daee08ad4564,liberal,"“Undoubtedly there is collusion,” Schiff told The Washington Post on Tuesday.",Distant_Evaluation,Main,Distant_Evaluation,False,[]
b9500510-3f10-4330-9bb0-daee08ad4564,liberal,“We will continue to investigate the counterintelligence issues.,Distant_Evaluation,Distant_Evaluation,Speech,False,[]
b9500510-3f10-4330-9bb0-daee08ad4564,liberal,"That is, is the president or people around him compromised in any way by a hostile foreign power?",Speech,Distant_Evaluation,Distant_Evaluation,False,[]
b9500510-3f10-4330-9bb0-daee08ad4564,liberal,...,Distant_Evaluation,Speech,Distant_Evaluation,False,[]
b9500510-3f10-4330-9bb0-daee08ad4564,liberal,It doesn’t appear that was any part of [special counsel Robert] Mueller’s report.”,Distant_Evaluation,Distant_Evaluation,Distant_Evaluation,False,[]
b9500510-3f10-4330-9bb0-daee08ad4564,liberal,"In a letter dated Thursday, the GOP committee members accused Schiff of standing “at the center of a well-orchestrated media campaign” about a possible Trump-Russia connection.",Distant_Evaluation,Distant_Evaluation,Main,True,"[{'txt': '“at the center of a well-orchestrated media campaign”', 'bias': 'inf', 'polarity': 'neg', 'target': 'Adam_Schiff', 'aim': 'dir', 'quote': 'yes', 'speaker': 'GOP_committee_members', 'id': 'p6'}]"
b9500510-3f10-4330-9bb0-daee08ad4564,liberal,The group even went so far as to link Schiff to leaked information about the investigation.,Main,Distant_Evaluation,Cause_General,True,"[{'txt': 'even went so far as to', 'bias': 'lex', 'polarity': 'neg', 'target': 'GOP_committee_members', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p7'}]"
